,32,0.10412E+04,0.26464E-01,0.18841E+01,0.62317E+07,0.23613E+05
,33,0.10565E+04,0.29101E-01,0.18890E+01,0.62436E+07,0.23071E+05
,34,0.10721E+04,0.31861E-01,0.18829E+01,0.62523E+07,0.22545E+05
,35,0.10878E+04,0.34752E-01,0.18651E+01,0.62579E+07,0.22036E+05
,36,0.11037E+04,0.37803E-01,0.18352E+01,0.62606E+07,0.21544E+05
,37,0.11196E+04,0.41065E-01,0.17935E+01,0.62606E+07,0.21068E+05
,38,0.11359E+04,0.44587E-01,0.17423E+01,0.62582E+07,0.20609E+05
,39,0.11525E+04,0.48374E-01,0.16817E+01,0.62534E+07,0.20166E+05
,40,0.11692E+04,0.52425E-01,0.16112E+01,0.62466E+07,0.19740E+05
,41,0.11861E+04,0.56742E-01,0.15302E+01,0.62378E+07,0.19330E+05
,42,0.12031E+04,0.61335E-01,0.14387E+01,0.62272E+07,0.18934E+05
,43,0.12203E+04,0.66213E-01,0.13371E+01,0.62149E+07,0.18553E+05
,44,0.12375E+04,0.71370E-01,0.12266E+01,0.62010E+07,0.18185E+05
,45,0.12551E+04,0.76810E-01,0.11083E+01,0.61856E+07,0.17827E+05
,46,0.12730E+04,0.82535E-01,0.98124E+00,0.61688E+07,0.17480E+05
,47,0.12911E+04,0.88518E-01,0.84461E+00,0.61507E+07,0.17142E+05
,48,0.13092E+04,0.94730E-01,0.70041E+00,0.61313E+07,0.16812E+05
,49,0.13275E+04,0.10112E+00,0.55004E+00,0.61109E+07,0.16488E+05
,50,0.13461E+04,0.10764E+00,0.38814E+00,0.60894E+07,0.16169E+05
,51,0.13648E+04,0.11423E+00,0.20876E+00,0.60670E+07,0.15855E+05
,52,0.13839E+04,0.12101E+00,0.92874E-02,0.60437E+07,0.15545E+05
,53,0.14030E+04,0.12817E+00,-0.21017E+00,0.60196E+07,0.15241E+05
,54,0.14220E+04,0.13574E+00,-0.44155E+00,0.59948E+07,0.14944E+05
,55,0.14411E+04,0.14374E+00,-0.67667E+00,0.59692E+07,0.14653E+05
,56,0.14606E+04,0.15206E+00,-0.91451E+00,0.59429E+07,0.14371E+05
,57,0.14804E+04,0.16056E+00,-0.11563E+01,0.59160E+07,0.14097E+05
,58,0.15004E+04,0.16923E+00,-0.14050E+01,0.58886E+07,0.13833E+05
,59,0.15206E+04,0.17805E+00,-0.16637E+01,0.58605E+07,0.13579E+05
,60,0.15409E+04,0.18706E+00,-0.19341E+01,0.58320E+07,0.13336E+05
,61,0.15617E+04,0.19632E+00,-0.22171E+01,0.58031E+07,0.13105E+05
,62,0.15822E+04,0.20585E+00,-0.25140E+01,0.57737E+07,0.12885E+05
,63,0.16029E+04,0.21563E+00,-0.28257E+01,0.57440E+07,0.12675E+05
,64,0.16239E+04,0.22572E+00,-0.31532E+01,0.57139E+07,0.12473E+05
,65,0.16449E+04,0.23613E+00,-0.34971E+01,0.56835E+07,0.12279E+05
,66,0.16662E+04,0.24682E+00,-0.38553E+01,0.56528E+07,0.12090E+05
,67,0.16877E+04,0.25777E+00,-0.42249E+01,0.56219E+07,0.11908E+05
,68,0.17095E+04,0.26900E+00,-0.46037E+01,0.55907E+07,0.11729E+05
,69,0.17316E+04,0.28045E+00,-0.49897E+01,0.55594E+07,0.11553E+05
,70,0.17541E+04,0.29214E+00,-0.53842E+01,0.55280E+07,0.11378E+05
,71,0.17768E+04,0.30404E+00,-0.57894E+01,0.54965E+07,0.11205E+05
,72,0.17997E+04,0.31613E+00,-0.62071E+01,0.54648E+07,0.11033E+05
,73,0.18227E+04,0.32841E+00,-0.66384E+01,0.54331E+07,0.10862E+05
,74,0.18459E+04,0.34086E+00,-0.70831E+01,0.54013E+07,0.10693E+05
,75,0.18694E+04,0.35353E+00,-0.75402E+01,0.53695E+07,0.10527E+05
,76,0.18929E+04,0.36642E+00,-0.80094E+01,0.53376E+07,0.10364E+05
,77,0.19167E+04,0.37952E+00,-0.84899E+01,0.53056E+07,0.10203E+05
,78,0.19408E+04,0.39285E+00,-0.89821E+01,0.52737E+07,0.10046E+05
,79,0.19650E+04,0.40632E+00,-0.94814E+01,0.52417E+07,0.98938E+04
,80,0.19896E+04,0.41994E+00,-0.99882E+01,0.52097E+07,0.97457E+04
,81,0.20143E+04,0.43365E+00,-0.10502E+02,0.51778E+07,0.96024E+04
,82,0.20394E+04,0.44746E+00,-0.11023E+02,0.51458E+07,0.94637E+04
,83,0.20646E+04,0.46134E+00,-0.11551E+02,0.51139E+07,0.93294E+04
,84,0.20902E+04,0.47528E+00,-0.12084E+02,0.50821E+07,0.91991E+04
,85,0.21159E+04,0.48927E+00,-0.12624E+02,0.50502E+07,0.90725E+04
,86,0.21418E+04,0.50332E+00,-0.13171E+02,0.50185E+07,0.89493E+04
,87,0.21681E+04,0.51737E+00,-0.13723E+02,0.49869E+07,0.88293E+04
,88,0.21944E+04,0.53146E+00,-0.14281E+02,0.49553E+07,0.87120E+04
,89,0.22210E+04,0.54555E+00,-0.14846E+02,0.49239E+07,0.85972E+04
,90,0.22478E+04,0.55960E+00,-0.15416E+02,0.48925E+07,0.84846E+04
,91,0.22748E+04,0.57361E+00,-0.15991E+02,0.48614E+07,0.83740E+04
,92,0.23020E+04,0.58756E+00,-0.16571E+02,0.48303E+07,0.82652E+04
,93,0.23294E+04,0.60145E+00,-0.17155E+02,0.47994E+07,0.81582E+04
,94,0.23569E+04,0.61525E+00,-0.17743E+02,0.47686E+07,0.80530E+04
,95,0.23847E+04,0.62895E+00,-0.18335E+02,0.47380E+07,0.79495E+04
,96,0.24124E+04,0.64256E+00,-0.18930E+02,0.47075E+07,0.78478E+04
,97,0.24406E+04,0.65606E+00,-0.19527E+02,0.46772E+07,0.77478E+04
,98,0.24689E+04,0.66944E+00,-0.20126E+02,0.46470E+07,0.76494E+04
,99,0.24973E+04,0.68268E+00,-0.20727E+02,0.46170E+07,0.75526E+04
,100,0.25260E+04,0.69577E+00,-0.21328E+02,0.45872E+07,0.74575E+04
,101,0.25548E+04,0.70879E+00,-0.21931E+02,0.45575E+07,0.73639E+04
,102,0.25841E+04,0.72159E+00,-0.22533E+02,0.45280E+07,0.72718E+04
,103,0.26133E+04,0.73425E+00,-0.23137E+02,0.44987E+07,0.71812E+04
,104,0.26427E+04,0.74677E+00,-0.23738E+02,0.44695E+07,0.70922E+04
,105,0.26723E+04,0.75908E+00,-0.24338E+02,0.44405E+07,0.70045E+04
,106,0.27020E+04,0.77126E+00,-0.24937E+02,0.44117E+07,0.69183E+04
,107,0.27317E+04,0.78317E+00,-0.25532E+02,0.43830E+07,0.68334E+04
,108,0.27618E+04,0.79489E+00,-0.26126E+02,0.43546E+07,0.67499E+04
,109,0.27920E+04,0.80634E+00,-0.26717E+02,0.43263E+07,0.66677E+04
,110,0.28222E+04,0.81753E+00,-0.27302E+02,0.42982E+07,0.65867E+04
,111,0.28526E+04,0.82854E+00,-0.27883E+02,0.42704E+07,0.65071E+04
,112,0.28832E+04,0.83930E+00,-0.28461E+02,0.42427E+07,0.64287E+04
,113,0.29139E+04,0.84980E+00,-0.29033E+02,0.42152E+07,0.63515E+04
,114,0.29447E+04,0.85997E+00,-0.29598E+02,0.41879E+07,0.62757E+04
,115,0.29758E+04,0.86996E+00,-0.30158E+02,0.41608E+07,0.62011E+04
,116,0.30068E+04,0.87955E+00,-0.30710E+02,0.41339E+07,0.61278E+04
,117,0.30382E+04,0.88881E+00,-0.31254E+02,0.41071E+07,0.60559E+04
,118,0.30696E+04,0.89788E+00,-0.31791E+02,0.40806E+07,0.59853E+04
,119,0.31011E+04,0.90663E+00,-0.32319E+02,0.40543E+07,0.59160E+04
,120,0.31327E+04,0.91489E+00,-0.32838E+02,0.40282E+07,0.58481E+04
,121,0.31643E+04,0.92297E+00,-0.33347E+02,0.40022E+07,0.57816E+04
,122,0.31959E+04,0.93058E+00,-0.33847E+02,0.39765E+07,0.57164E+04
,123,0.32277E+04,0.93777E+00,-0.34337E+02,0.39509E+07,0.56526E+04
,124,0.32594E+04,0.94464E+00,-0.34813E+02,0.39256E+07,0.55902E+04
,125,0.32912E+04,0.95110E+00,-0.35279E+02,0.39004E+07,0.55292E+04
,126,0.33230E+04,0.95722E+00,-0.35734E+02,0.38755E+07,0.54696E+04
,127,0.33548E+04,0.96287E+00,-0.36177E+02,0.38507E+07,0.54115E+04
,128,0.33866E+04,0.96819E+00,-0.36607E+02,0.38261E+07,0.53548E+04
,129,0.34185E+04,0.97302E+00,-0.37023E+02,0.38018E+07,0.52996E+04
,130,0.34503E+04,0.97737E+00,-0.37426E+02,0.37776E+07,0.52458E+04
,131,0.34822E+04,0.98139E+00,-0.37815E+02,0.37536E+07,0.51935E+04
,132,0.35141E+04,0.98492E+00,-0.38189E+02,0.37298E+07,0.51426E+04
,133,0.35458E+04,0.98805E+00,-0.38549E+02,0.37062E+07,0.50930E+04
,134,0.35776E+04,0.99077E+00,-0.38892E+02,0.36828E+07,0.50447E+04
,135,0.36094E+04,0.99301E+00,-0.39220E+02,0.36596E+07,0.49975E+04
,136,0.36410E+04,0.99477E+00,-0.39530E+02,0.36366E+07,0.49514E+04
,137,0.36726E+04,0.99612E+00,-0.39823E+02,0.36138E+07,0.49063E+04
,138,0.37042E+04,0.99699E+00,-0.40099E+02,0.35912E+07,0.48621E+04
,139,0.37355E+04,0.99753E+00,-0.40356E+02,0.35687E+07,0.48187E+04
,140,0.37668E+04,0.99750E+00,-0.40597E+02,0.35464E+07,0.47762E+04
,141,0.37980E+04,0.99700E+00,-0.40817E+02,0.35244E+07,0.47343E+04
,142,0.38292E+04,0.99609E+00,-0.41019E+02,0.35025E+07,0.46930E+04
,143,0.38603E+04,0.99477E+00,-0.41202E+02,0.34808E+07,0.46522E+04
,144,0.38911E+04,0.99297E+00,-0.41365E+02,0.34592E+07,0.46118E+04
,145,0.39219E+04,0.99083E+00,-0.41508E+02,0.34379E+07,0.45719E+04
,146,0.39527E+04,0.98814E+00,-0.41631E+02,0.34167E+07,0.45322E+04
,147,0.39831E+04,0.98511E+00,-0.41733E+02,0.33957E+07,0.44927E+04
,148,0.40134E+04,0.98160E+00,-0.41814E+02,0.33749E+07,0.44534E+04
,149,0.40437E+04,0.97768E+00,-0.41875E+02,0.33542E+07,0.44140E+04
,150,0.40737E+04,0.97343E+00,-0.41911E+02,0.33337E+07,0.43747E+04
,151,0.41035E+04,0.96877E+00,-0.41927E+02,0.33134E+07,0.43353E+04
,152,0.41331E+04,0.96363E+00,-0.41921E+02,0.32933E+07,0.42957E+04
,153,0.41625E+04,0.95815E+00,-0.41890E+02,0.32733E+07,0.42562E+04
,154,0.41918E+04,0.95233E+00,-0.41838E+02,0.32535E+07,0.42166E+04
,155,0.42208E+04,0.94618E+00,-0.41762E+02,0.32339E+07,0.41770E+04
,156,0.42495E+04,0.93969E+00,-0.41664E+02,0.32144E+07,0.41374E+04
,157,0.42781E+04,0.93286E+00,-0.41542E+02,0.31951E+07,0.40979E+04
,158,0.43064E+04,0.92577E+00,-0.41396E+02,0.31760E+07,0.40584E+04
,159,0.43344E+04,0.91826E+00,-0.41226E+02,0.31570E+07,0.40191E+04
,160,0.43623E+04,0.91049E+00,-0.41032E+02,0.31382E+07,0.39799E+04
,161,0.43899E+04,0.90253E+00,-0.40814E+02,0.31195E+07,0.39409E+04
,162,0.44173E+04,0.89422E+00,-0.40572E+02,0.31010E+07,0.39021E+04
,163,0.44445E+04,0.88565E+00,-0.40305E+02,0.30827E+07,0.38635E+04
,164,0.44713E+04,0.87688E+00,-0.40015E+02,0.30645E+07,0.38252E+04
,165,0.44979E+04,0.86785E+00,-0.39700E+02,0.30465E+07,0.37871E+04
,166,0.45243E+04,0.85869E+00,-0.39360E+02,0.30286E+07,0.37494E+04
,167,0.45504E+04,0.84919E+00,-0.38996E+02,0.30109E+07,0.37120E+04
,168,0.45761E+04,0.83972E+00,-0.38607E+02,0.29933E+07,0.36750E+04
,169,0.46016E+04,0.82997E+00,-0.38192E+02,0.29759E+07,0.36384E+04
,170,0.46267E+04,0.82018E+00,-0.37753E+02,0.29587E+07,0.36022E+04
,171,0.46514E+04,0.81033E+00,-0.37287E+02,0.29416E+07,0.35664E+04
,172,0.46758E+04,0.80036E+00,-0.36796E+02,0.29246E+07,0.35312E+04
,173,0.46997E+04,0.79027E+00,-0.36281E+02,0.29078E+07,0.34964E+04
,174,0.47233E+04,0.78034E+00,-0.35741E+02,0.28911E+07,0.34622E+04
,175,0.47466E+04,0.77029E+00,-0.35174E+02,0.28746E+07,0.34286E+04
,176,0.47693E+04,0.76033E+00,-0.34583E+02,0.28582E+07,0.33955E+04
,177,0.47917E+04,0.75040E+00,-0.33967E+02,0.28419E+07,0.33630E+04
,178,0.48137E+04,0.74070E+00,-0.33325E+02,0.28258E+07,0.33311E+04
,179,0.48352E+04,0.73094E+00,-0.32657E+02,0.28099E+07,0.32998E+04
,180,0.48564E+04,0.72134E+00,-0.31966E+02,0.27940E+07,0.32689E+04
,181,0.48771E+04,0.71189E+00,-0.31250E+02,0.27783E+07,0.32386E+04
,182,0.48974E+04,0.70267E+00,-0.30508E+02,0.27628E+07,0.32088E+04
,183,0.49173E+04,0.69360E+00,-0.29743E+02,0.27474E+07,0.31794E+04
,184,0.49367E+04,0.68475E+00,-0.28952E+02,0.27321E+07,0.31505E+04
,185,0.49557E+04,0.67626E+00,-0.28138E+02,0.27169E+07,0.31220E+04
,186,0.49739E+04,0.66800E+00,-0.27299E+02,0.27019E+07,0.30940E+04
,187,0.49920E+04,0.66010E+00,-0.26435E+02,0.26870E+07,0.30664E+04
,188,0.50096E+04,0.65255E+00,-0.25549E+02,0.26722E+07,0.30391E+04
,189,0.50267E+04,0.64537E+00,-0.24638E+02,0.26575E+07,0.30122E+04
,190,0.50436E+04,0.63862E+00,-0.23706E+02,0.26430E+07,0.29857E+04
,191,0.50596E+04,0.63231E+00,-0.22748E+02,0.26286E+07,0.29595E+04
,192,0.50753E+04,0.62647E+00,-0.21767E+02,0.26143E+07,0.29337E+04
,193,0.50905E+04,0.62113E+00,-0.20765E+02,0.26002E+07,0.29081E+04
,194,0.51053E+04,0.61633E+00,-0.19740E+02,0.25861E+07,0.28828E+04
,195,0.51195E+04,0.61210E+00,-0.18693E+02,0.25722E+07,0.28578E+04
,196,0.51332E+04,0.60847E+00,-0.17624E+02,0.25584E+07,0.28331E+04
,197,0.51464E+04,0.60548E+00,-0.16534E+02,0.25447E+07,0.28085E+04
,198,0.51592E+04,0.60316E+00,-0.15423E+02,0.25311E+07,0.27842E+04
,199,0.51715E+04,0.60154E+00,-0.14292E+02,0.25176E+07,0.27601E+04
,200,0.51833E+04,0.60063E+00,-0.13140E+02,0.25042E+07,0.27362E+04
,201,0.51946E+04,0.60052E+00,-0.11968E+02,0.24910E+07,0.27124E+04
,202,0.52053E+04,0.60118E+00,-0.10777E+02,0.24778E+07,0.26888E+04
,203,0.52156E+04,0.60269E+00,-0.95653E+01,0.24648E+07,0.26654E+04
,204,0.52251E+04,0.60506E+00,-0.83368E+01,0.24518E+07,0.26421E+04
,205,0.52343E+04,0.60834E+00,-0.70890E+01,0.24390E+07,0.26190E+04
,206,0.52427E+04,0.61256E+00,-0.58231E+01,0.24263E+07,0.25961E+04
,207,0.52507E+04,0.61773E+00,-0.45394E+01,0.24137E+07,0.25733E+04
,208,0.52580E+04,0.62392E+00,-0.32384E+01,0.24011E+07,0.25507E+04
,209,0.52647E+04,0.63113E+00,-0.19206E+01,0.23887E+07,0.25283E+04
,210,0.52709E+04,0.63942E+00,-0.58666E+00,0.23764E+07,0.25060E+04
,211,0.52765E+04,0.64882E+00,0.76332E+00,0.23642E+07,0.24839E+04
,212,0.52814E+04,0.65935E+00,0.21285E+01,0.23521E+07,0.24620E+04
,213,0.52859E+04,0.67105E+00,0.35089E+01,0.23400E+07,0.24402E+04
,214,0.52897E+04,0.68392E+00,0.49034E+01,0.23281E+07,0.24186E+04
,215,0.52929E+04,0.69814E+00,0.63113E+01,0.23163E+07,0.23972E+04
,216,0.52955E+04,0.71353E+00,0.77331E+01,0.23045E+07,0.23759E+04
,217,0.52976E+04,0.73025E+00,0.91669E+01,0.22929E+07,0.23548E+04
,218,0.52991E+04,0.74828E+00,0.10613E+02,0.22813E+07,0.23339E+04
,219,0.53001E+04,0.76762E+00,0.12072E+02,0.22699E+07,0.23131E+04
,220,0.53004E+04,0.78843E+00,0.13541E+02,0.22585E+07,0.22925E+04
,221,0.53002E+04,0.81062E+00,0.15020E+02,0.22472E+07,0.22721E+04
,222,0.52995E+04,0.83435E+00,0.16509E+02,0.22361E+07,0.22519E+04
,223,0.52980E+04,0.85953E+00,0.18009E+02,0.22250E+07,0.22318E+04
,224,0.52962E+04,0.88616E+00,0.19515E+02,0.22140E+07,0.22119E+04
,225,0.52937E+04,0.91439E+00,0.21031E+02,0.22030E+07,0.21921E+04
,226,0.52906E+04,0.94422E+00,0.22553E+02,0.21922E+07,0.21726E+04
,227,0.52869E+04,0.97563E+00,0.24083E+02,0.21815E+07,0.21532E+04
,228,0.52828E+04,0.10086E+01,0.25620E+02,0.21708E+07,0.21340E+04
,229,0.52780E+04,0.10433E+01,0.27161E+02,0.21602E+07,0.21149E+04
,230,0.52726E+04,0.10796E+01,0.28707E+02,0.21497E+07,0.20961E+04
,231,0.52666E+04,0.11177E+01,0.30259E+02,0.21393E+07,0.20774E+04
,232,0.52601E+04,0.11574E+01,0.31813E+02,0.21290E+07,0.20588E+04
,233,0.52531E+04,0.11990E+01,0.33370E+02,0.21187E+07,0.20405E+04
,234,0.52453E+04,0.12423E+01,0.34930E+02,0.21085E+07,0.20223E+04
,235,0.52371E+04,0.12875E+01,0.36491E+02,0.20984E+07,0.20043E+04
,236,0.52282E+04,0.13344E+01,0.38053E+02,0.20884E+07,0.19865E+04
,237,0.52187E+04,0.13831E+01,0.39616E+02,0.20784E+07,0.19688E+04
,238,0.52087E+04,0.14339E+01,0.41178E+02,0.20686E+07,0.19513E+04
,239,0.51982E+04,0.14863E+01,0.42740E+02,0.20588E+07,0.19340E+04
,240,0.51870E+04,0.15407E+01,0.44298E+02,0.20490E+07,0.19169E+04
,241,0.51754E+04,0.15971E+01,0.45855E+02,0.20394E+07,0.19000E+04
,242,0.51632E+04,0.16553E+01,0.47409E+02,0.20298E+07,0.18832E+04
,243,0.51505E+04,0.17155E+01,0.48958E+02,0.20203E+07,0.18666E+04
,244,0.51372E+04,0.17776E+01,0.50504E+02,0.20109E+07,0.18502E+04
,245,0.51233E+04,0.18418E+01,0.52044E+02,0.20015E+07,0.18339E+04
,246,0.51089E+04,0.19079E+01,0.53579E+02,0.19922E+07,0.18179E+04
,247,0.50941E+04,0.19759E+01,0.55107E+02,0.19830E+07,0.18020E+04
,248,0.50787E+04,0.20462E+01,0.56627E+02,0.19738E+07,0.17863E+04
,249,0.50628E+04,0.21183E+01,0.58140E+02,0.19647E+07,0.17708E+04
,250,0.50464E+04,0.21926E+01,0.59644E+02,0.19556E+07,0.17554E+04
,251,0.50296E+04,0.22688E+01,0.61140E+02,0.19467E+07,0.17403E+04
,252,0.50122E+04,0.23471E+01,0.62625E+02,0.19378E+07,0.17253E+04
,253,0.49945E+04,0.24273E+01,0.64100E+02,0.19289E+07,0.17104E+04
,254,0.49762E+04,0.25098E+01,0.65563E+02,0.19201E+07,0.16958E+04
,255,0.49574E+04,0.25941E+01,0.67015E+02,0.19114E+07,0.16813E+04
,256,0.49382E+04,0.26808E+01,0.68456E+02,0.19027E+07,0.16670E+04
,257,0.49186E+04,0.27692E+01,0.69878E+02,0.18941E+07,0.16529E+04
,258,0.48985E+04,0.28599E+01,0.71293E+02,0.18856E+07,0.16389E+04
,259,0.48780E+04,0.29527E+01,0.72687E+02,0.18771E+07,0.16251E+04
,260,0.48571E+04,0.30475E+01,0.74074E+02,0.18687E+07,0.16114E+04
,261,0.48357E+04,0.31444E+01,0.75433E+02,0.18603E+07,0.15979E+04
,262,0.48139E+04,0.32434E+01,0.76785E+02,0.18520E+07,0.15845E+04
,263,0.47919E+04,0.33444E+01,0.78123E+02,0.18437E+07,0.15713E+04
,264,0.47694E+04,0.34476E+01,0.79440E+02,0.18355E+07,0.15583E+04
,265,0.47463E+04,0.35527E+01,0.80729E+02,0.18274E+07,0.15454E+04
,266,0.47230E+04,0.36601E+01,0.82012E+02,0.18193E+07,0.15326E+04
,267,0.46992E+04,0.37693E+01,0.83266E+02,0.18113E+07,0.15200E+04
,268,0.46750E+04,0.38807E+01,0.84506E+02,0.18033E+07,0.15075E+04
,269,0.46503E+04,0.39941E+01,0.85725E+02,0.17954E+07,0.14951E+04
,270,0.46254E+04,0.41095E+01,0.86924E+02,0.17875E+07,0.14829E+04
,271,0.46001E+04,0.42268E+01,0.88102E+02,0.17797E+07,0.14708E+04
,272,0.45746E+04,0.43464E+01,0.89251E+02,0.17720E+07,0.14588E+04
,273,0.45487E+04,0.44676E+01,0.90387E+02,0.17643E+07,0.14470E+04
,274,0.45225E+04,0.45911E+01,0.91488E+02,0.17566E+07,0.14352E+04
,275,0.44960E+04,0.47163E+01,0.92575E+02,0.17490E+07,0.14236E+04
,276,0.44692E+04,0.48434E+01,0.93627E+02,0.17415E+07,0.14122E+04
,277,0.44420E+04,0.49725E+01,0.94666E+02,0.17340E+07,0.14008E+04
,278,0.44146E+04,0.51035E+01,0.95669E+02,0.17265E+07,0.13895E+04
,279,0.43869E+04,0.52363E+01,0.96644E+02,0.17191E+07,0.13784E+04
,280,0.43590E+04,0.53708E+01,0.97606E+02,0.17118E+07,0.13674E+04
,281,0.43309E+04,0.55073E+01,0.98533E+02,0.17045E+07,0.13564E+04
,282,0.43023E+04,0.56453E+01,0.99433E+02,0.16972E+07,0.13456E+04
,283,0.42737E+04,0.57852E+01,0.10030E+03,0.16900E+07,0.13349E+04
,284,0.42448E+04,0.59268E+01,0.10115E+03,0.16828E+07,0.13242E+04
,285,0.42157E+04,0.60702E+01,0.10196E+03,0.16757E+07,0.13137E+04
,286,0.41864E+04,0.62151E+01,0.10274E+03,0.16687E+07,0.13032E+04
,287,0.41568E+04,0.63616E+01,0.10351E+03,0.16616E+07,0.12929E+04
,288,0.41271E+04,0.65098E+01,0.10423E+03,0.16547E+07,0.12826E+04
,289,0.40972E+04,0.66594E+01,0.10493E+03,0.16477E+07,0.12725E+04
,290,0.40671E+04,0.68105E+01,0.10560E+03,0.16408E+07,0.12624E+04
,291,0.40369E+04,0.69636E+01,0.10623E+03,0.16340E+07,0.12523E+04
,292,0.40063E+04,0.71178E+01,0.10684E+03,0.16272E+07,0.12424E+04
,293,0.39758E+04,0.72726E+01,0.10740E+03,0.16204E+07,0.12325E+04
,294,0.39450E+04,0.74296E+01,0.10795E+03,0.16137E+07,0.12227E+04
,295,0.39144E+04,0.75872E+01,0.10846E+03,0.16070E+07,0.12130E+04
,296,0.38834E+04,0.77469E+01,0.10893E+03,0.16004E+07,0.12034E+04
,297,0.38523E+04,0.79065E+01,0.10938E+03,0.15938E+07,0.11938E+04
,298,0.38211E+04,0.80683E+01,0.10979E+03,0.15873E+07,0.11843E+04
,299,0.37898E+04,0.82315E+01,0.11016E+03,0.15807E+07,0.11748E+04
,300,0.37585E+04,0.83945E+01,0.11050E+03,0.15743E+07,0.11654E+04
,301,0.37270E+04,0.85590E+01,0.11082E+03,0.15678E+07,0.11561E+04
,302,0.36955E+04,0.87241E+01,0.11110E+03,0.15614E+07,0.11468E+04
,303,0.36640E+04,0.88907E+01,0.11134E+03,0.15551E+07,0.11375E+04
,304,0.36324E+04,0.90586E+01,0.11155E+03,0.15488E+07,0.11284E+04
,305,0.36008E+04,0.92265E+01,0.11172E+03,0.15425E+07,0.11192E+04
,306,0.35692E+04,0.93951E+01,0.11186E+03,0.15362E+07,0.11101E+04
,307,0.35375E+04,0.95643E+01,0.11196E+03,0.15300E+07,0.11011E+04
,308,0.35058E+04,0.97358E+01,0.11204E+03,0.15238E+07,0.10921E+04
,309,0.34742E+04,0.99064E+01,0.11207E+03,0.15177E+07,0.10832E+04
,310,0.34426E+04,0.10077E+02,0.11207E+03,0.15116E+07,0.10744E+04
,311,0.34110E+04,0.10250E+02,0.11203E+03,0.15055E+07,0.10655E+04
,312,0.33795E+04,0.10422E+02,0.11196E+03,0.14995E+07,0.10567E+04
,313,0.33479E+04,0.10595E+02,0.11185E+03,0.14935E+07,0.10480E+04
,314,0.33165E+04,0.10768E+02,0.11171E+03,0.14875E+07,0.10393E+04
,315,0.32851E+04,0.10941E+02,0.11153E+03,0.14816E+07,0.10307E+04
,316,0.32538E+04,0.11114E+02,0.11132E+03,0.14757E+07,0.10221E+04
,317,0.32226E+04,0.11287E+02,0.11107E+03,0.14699E+07,0.10136E+04
,318,0.31914E+04,0.11461E+02,0.11079E+03,0.14641E+07,0.10051E+04
,319,0.31604E+04,0.11635E+02,0.11047E+03,0.14583E+07,0.99660E+03
,320,0.31295E+04,0.11808E+02,0.11013E+03,0.14525E+07,0.98819E+03
,321,0.30987E+04,0.11982E+02,0.10974E+03,0.14468E+07,0.97982E+03
,322,0.30680E+04,0.12155E+02,0.10931E+03,0.14411E+07,0.97148E+03
